gen type,solar - FRCC,solar - MRO,solar - NPCC,solar - RFC,solar - SERC north,solar - SERC south,solar - SPP,solar - TRE,solar - WECC north,solar - WECC south,solar - WECC west,wind - FRCC,wind - MRO,wind - NPCC,wind - RFC,wind - SERC north,wind - SERC south,wind - SPP,wind - TRE,wind - WECC north,wind - WECC south
7147,0,0,0,0,0,0,0,0,0,0,0,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188
7148,0,0,0,0,0,0,0,0,0,0,0,0.469044226,0.469044226,0.469044226,0.469044226,0.469044226,0.469044226,0.469044226,0.469044226,0.469044226,0.469044226
7149,0,0,0,0,0,0,0,0,0,0,0,0.531738256,0.531738256,0.531738256,0.531738256,0.531738256,0.531738256,0.531738256,0.531738256,0.531738256,0.531738256
7150,0,0,0,0,0,0,0,0,0,0,0,0.554958268,0.554958268,0.554958268,0.554958268,0.554958268,0.554958268,0.554958268,0.554958268,0.554958268,0.554958268
7151,0,0,0,0,0,0,0,0,0,0,0,0.506196244,0.506196244,0.506196244,0.506196244,0.506196244,0.506196244,0.506196244,0.506196244,0.506196244,0.506196244
7152,0,0,0,0,0,0,0,0,0,0,0,0.43653621,0.43653621,0.43653621,0.43653621,0.43653621,0.43653621,0.43653621,0.43653621,0.43653621,0.43653621
7153,0,0,0,0,0,0,0,0,0,0,0,0.39474019,0.39474019,0.39474019,0.39474019,0.39474019,0.39474019,0.39474019,0.39474019,0.39474019,0.39474019
7154,0,0,0,0,0,0,0,0,0,0,0,0.378486183,0.378486183,0.378486183,0.378486183,0.378486183,0.378486183,0.378486183,0.378486183,0.378486183,0.378486183
7155,0,0,0,0,0,0,0,0,0,0,0,0.362232175,0.362232175,0.362232175,0.362232175,0.362232175,0.362232175,0.362232175,0.362232175,0.362232175,0.362232175
7156,0,0,0,0,0,0,0,0,0,0,0,0.376164181,0.376164181,0.376164181,0.376164181,0.376164181,0.376164181,0.376164181,0.376164181,0.376164181,0.376164181
7157,0,0,0,0,0,0,0,0,0,0,0,0.406350196,0.406350196,0.406350196,0.406350196,0.406350196,0.406350196,0.406350196,0.406350196,0.406350196,0.406350196
7158,0.053094858,0.053094858,0.053094858,0.053094858,0.053094858,0.053094858,0.053094858,0.053094858,0.053094858,0,0,0.492264237,0.492264237,0.492264237,0.492264237,0.492264237,0.492264237,0.492264237,0.492264237,0.492264237,0.492264237
7159,0.950880644,0.950880644,0.950880644,0.950880644,0.950880644,0.950880644,0.950880644,0.950880644,0.950880644,1.119616171,1.119616171,0.821988396,0.821988396,0.821988396,0.821988396,0.821988396,0.821988396,0.821988396,0.821988396,0.821988396,0.821988396
7160,2.543726393,2.543726393,2.543726393,2.543726393,2.543726393,2.543726393,2.543726393,2.543726393,2.543726393,2.374221526,2.374221526,1.184220571,1.184220571,1.184220571,1.184220571,1.184220571,1.184220571,1.184220571,1.184220571,1.184220571,1.184220571
7161,3.209825524,3.209825524,3.209825524,3.209825524,3.209825524,3.209825524,3.209825524,3.209825524,3.209825524,2.870505289,2.870505289,1.22369459,1.22369459,1.22369459,1.22369459,1.22369459,1.22369459,1.22369459,1.22369459,1.22369459,1.22369459
7162,3.62493078,3.62493078,3.62493078,3.62493078,3.62493078,3.62493078,3.62493078,3.62493078,3.62493078,3.057107985,3.057107985,0.99613848,0.99613848,0.99613848,0.99613848,0.99613848,0.99613848,0.99613848,0.99613848,0.99613848,0.99613848
7163,3.774561744,3.774561744,3.774561744,3.774561744,3.774561744,3.774561744,3.774561744,3.774561744,3.774561744,3.041226904,3.041226904,0.659448318,0.659448318,0.659448318,0.659448318,0.659448318,0.659448318,0.659448318,0.659448318,0.659448318,0.659448318
7164,3.755254523,3.755254523,3.755254523,3.755254523,3.755254523,3.755254523,3.755254523,3.755254523,3.755254523,3.065048525,3.065048525,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188
7165,3.369110099,3.369110099,3.369110099,3.369110099,3.369110099,3.369110099,3.369110099,3.369110099,3.369110099,3.112691766,3.112691766,0.213624103,0.213624103,0.213624103,0.213624103,0.213624103,0.213624103,0.213624103,0.213624103,0.213624103,0.213624103
7166,2.645089304,2.645089304,2.645089304,2.645089304,2.645089304,2.645089304,2.645089304,2.645089304,2.645089304,3.076959335,3.076959335,0.118422057,0.118422057,0.118422057,0.118422057,0.118422057,0.118422057,0.118422057,0.118422057,0.118422057,0.118422057
7167,1.607326165,1.607326165,1.607326165,1.607326165,1.607326165,1.607326165,1.607326165,1.607326165,1.607326165,2.922118801,2.922118801,0.088236043,0.088236043,0.088236043,0.088236043,0.088236043,0.088236043,0.088236043,0.088236043,0.088236043,0.088236043
7168,0.574389831,0.574389831,0.574389831,0.574389831,0.574389831,0.574389831,0.574389831,0.574389831,0.574389831,2.580675571,2.580675571,0.102168049,0.102168049,0.102168049,0.102168049,0.102168049,0.102168049,0.102168049,0.102168049,0.102168049,0.102168049
7169,0,0,0,0,0,0,0,0,0,1.330040487,1.330040487,0.178794086,0.178794086,0.178794086,0.178794086,0.178794086,0.178794086,0.178794086,0.178794086,0.178794086,0.178794086
7170,0,0,0,0,0,0,0,0,0,0,0,0.267030129,0.267030129,0.267030129,0.267030129,0.267030129,0.267030129,0.267030129,0.267030129,0.267030129,0.267030129
7171,0,0,0,0,0,0,0,0,0,0,0,0.325080157,0.325080157,0.325080157,0.325080157,0.325080157,0.325080157,0.325080157,0.325080157,0.325080157,0.325080157
7172,0,0,0,0,0,0,0,0,0,0,0,0.4156382,0.4156382,0.4156382,0.4156382,0.4156382,0.4156382,0.4156382,0.4156382,0.4156382,0.4156382
7173,0,0,0,0,0,0,0,0,0,0,0,0.510840246,0.510840246,0.510840246,0.510840246,0.510840246,0.510840246,0.510840246,0.510840246,0.510840246,0.510840246
7174,0,0,0,0,0,0,0,0,0,0,0,0.543348262,0.543348262,0.543348262,0.543348262,0.543348262,0.543348262,0.543348262,0.543348262,0.543348262,0.543348262
7175,0,0,0,0,0,0,0,0,0,0,0,0.578178279,0.578178279,0.578178279,0.578178279,0.578178279,0.578178279,0.578178279,0.578178279,0.578178279,0.578178279
7176,0,0,0,0,0,0,0,0,0,0,0,0.589788284,0.589788284,0.589788284,0.589788284,0.589788284,0.589788284,0.589788284,0.589788284,0.589788284,0.589788284
7177,0,0,0,0,0,0,0,0,0,0,0,0.582822281,0.582822281,0.582822281,0.582822281,0.582822281,0.582822281,0.582822281,0.582822281,0.582822281,0.582822281
7178,0,0,0,0,0,0,0,0,0,0,0,0.573534277,0.573534277,0.573534277,0.573534277,0.573534277,0.573534277,0.573534277,0.573534277,0.573534277,0.573534277
7179,0,0,0,0,0,0,0,0,0,0,0,0.671058324,0.671058324,0.671058324,0.671058324,0.671058324,0.671058324,0.671058324,0.671058324,0.671058324,0.671058324
7180,0,0,0,0,0,0,0,0,0,0,0,0.889326429,0.889326429,0.889326429,0.889326429,0.889326429,0.889326429,0.889326429,0.889326429,0.889326429,0.889326429
7181,0,0,0,0,0,0,0,0,0,0,0,1.147068553,1.147068553,1.147068553,1.147068553,1.147068553,1.147068553,1.147068553,1.147068553,1.147068553,1.147068553
7182,0,0,0,0,0,0,0,0,0,0,0,1.434996692,1.434996692,1.434996692,1.434996692,1.434996692,1.434996692,1.434996692,1.434996692,1.434996692,1.434996692
7183,0.091709301,0.091709301,0.091709301,0.091709301,0.091709301,0.091709301,0.091709301,0.091709301,0.091709301,0.980656717,0.980656717,1.704348822,1.704348822,1.704348822,1.704348822,1.704348822,1.704348822,1.704348822,1.704348822,1.704348822,1.704348822
7184,0.139977354,0.139977354,0.139977354,0.139977354,0.139977354,0.139977354,0.139977354,0.139977354,0.139977354,2.191589101,2.191589101,1.927260929,1.927260929,1.927260929,1.927260929,1.927260929,1.927260929,1.927260929,1.927260929,1.927260929,1.927260929
7185,0.231686654,0.231686654,0.231686654,0.231686654,0.231686654,0.231686654,0.231686654,0.231686654,0.231686654,2.707724215,2.707724215,2.068902998,2.068902998,2.068902998,2.068902998,2.068902998,2.068902998,2.068902998,2.068902998,2.068902998,2.068902998
7186,0.304088734,0.304088734,0.304088734,0.304088734,0.304088734,0.304088734,0.304088734,0.304088734,0.304088734,2.937999881,2.937999881,2.168749046,2.168749046,2.168749046,2.168749046,2.168749046,2.168749046,2.168749046,2.168749046,2.168749046,2.168749046
7187,0.458546503,0.458546503,0.458546503,0.458546503,0.458546503,0.458546503,0.458546503,0.458546503,0.458546503,3.021375554,3.021375554,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069
7188,0.487507335,0.487507335,0.487507335,0.487507335,0.487507335,0.487507335,0.487507335,0.487507335,0.487507335,3.049167444,3.049167444,2.247697084,2.247697084,2.247697084,2.247697084,2.247697084,2.247697084,2.247697084,2.247697084,2.247697084,2.247697084
7189,0.497160946,0.497160946,0.497160946,0.497160946,0.497160946,0.497160946,0.497160946,0.497160946,0.497160946,3.096810686,3.096810686,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099
7190,0.270301097,0.270301097,0.270301097,0.270301097,0.270301097,0.270301097,0.270301097,0.270301097,0.270301097,3.045197174,3.045197174,2.287171103,2.287171103,2.287171103,2.287171103,2.287171103,2.287171103,2.287171103,2.287171103,2.287171103,2.287171103
