Coal Type,Region,Generator Type,Count Emissions from Building Powerplant,mix,efficiency,flows,value,unit,direction,type,source,data location
Lignite,SPP,Boiler (~99% of US coal turbines),No,,34.30%,oc,1.30E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Lignite,SPP,Boiler (~99% of US coal turbines),No,,34.30%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Lignite,SPP,Boiler (~99% of US coal turbines),No,,34.30%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Lignite,SPP,Boiler (~99% of US coal turbines),No,,34.30%,co2,2.14E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Lignite,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,voc,1.88E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Lignite,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,co,1.52E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Lignite,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,nox,1.47E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Lignite,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,pm10,1.87E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Lignite,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,pm2.5,1.61E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Lignite,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,sox,3.05E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Lignite,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,bc,6.93E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Lignite,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,oc,1.31E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Lignite,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Lignite,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Lignite,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,co2,2.14E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Lignite,TRE,Boiler (~99% of US coal turbines),No,,34.70%,voc,2.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),No,,34.70%,co,0.000168,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),No,,34.70%,nox,1.00E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),No,,34.70%,pm10,0.000124,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),No,,34.70%,pm2.5,1.10E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),No,,34.70%,sox,0.004542001,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),No,,34.70%,bc,4.73E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),No,,34.70%,oc,8.91E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),No,,34.70%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),No,,34.70%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),No,,34.70%,co2,2.11E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,voc,2.08E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,co,1.73E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,nox,0.001003829,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,pm10,1.25E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,pm2.5,0.000110232,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,sox,4.54E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,bc,4.73E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,oc,8.92E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Lignite,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,co2,2.115989276,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Lignite,WECC,Boiler (~99% of US coal turbines),No,,34.70%,voc,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),No,,34.70%,co,0.000127,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),No,,34.70%,nox,1.49E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),No,,34.70%,pm10,0.000399,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),No,,34.70%,pm2.5,2.47E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),No,,34.70%,sox,0.001031,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),No,,34.70%,bc,1.06E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),No,,34.70%,oc,2.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),No,,34.70%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),No,,34.70%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),No,,34.70%,co2,2.11E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,voc,1.58E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,co,1.32E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,nox,0.001493829,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,pm10,4.00E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,pm2.5,0.000247232,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,sox,1.03E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,bc,1.06E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,oc,2.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Lignite,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,co2,2.116161298,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,voc,8.60E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,co,5.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,nox,3.62E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,pm10,6.14E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,pm2.5,4.32E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,sox,0.002364101,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,bc,1.86E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,oc,3.50E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,n2o,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,co2,9.48E-01,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),Yes,,36.00%,voc,9.41E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),Yes,,36.00%,co,6.15E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),Yes,,36.00%,nox,0.000362728,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),Yes,,36.00%,pm10,6.19E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),Yes,,36.00%,pm2.5,4.34E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),Yes,,36.00%,sox,2.37E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),Yes,,36.00%,bc,1.86E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),Yes,,36.00%,oc,3.51E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),Yes,,36.00%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),Yes,,36.00%,n2o,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),Boiler (~99% of US coal turbines),Yes,,36.00%,co2,0.948889839,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),No,,26.00%,voc,3.20E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),No,,26.00%,co,0.000113,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),No,,26.00%,nox,1.34E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),No,,26.00%,pm10,0.011887003,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),No,,26.00%,pm2.5,3.50E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),No,,26.00%,sox,0.004271001,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),No,,26.00%,bc,1.51E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),No,,26.00%,oc,0.000283824,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),No,,26.00%,ch4,1.40E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),No,,26.00%,n2o,2.10E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),No,,26.00%,co2,1.31E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),Yes,,26.00%,voc,3.28E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),Yes,,26.00%,co,1.18E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),Yes,,26.00%,nox,0.001338829,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),Yes,,26.00%,pm10,1.19E-02,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),Yes,,26.00%,pm2.5,0.003504233,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),Yes,,26.00%,sox,4.27E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),Yes,,26.00%,bc,0.000150676,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),Yes,,26.00%,oc,2.84E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),Yes,,26.00%,ch4,1.53E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),Yes,,26.00%,n2o,2.10E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,Boiler (~99% of US coal turbines),Yes,,26.00%,co2,1.313422403,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
