Seqno,state,plant_name,orispl,unit,prime_mover,fuel,online_year,egrid_year,gen,number_of_boiler,genstatus,gen_prime_mover,gen_fuel,capacity_mw,match_score,plant_id
20863,PA,Croydon Generating Station,8012,21,GT,DFO,1974,2018,21,0,OP,GT,DFO,68.3,1,8810
20864,PA,Croydon Generating Station,8012,22,GT,DFO,1974,2018,22,0,OP,GT,DFO,68.3,1,8810
20865,PA,Croydon Generating Station,8012,31,GT,DFO,1974,2018,31,0,OP,GT,DFO,68.3,1,8810
20866,PA,Croydon Generating Station,8012,32,GT,DFO,1974,2018,32,0,OP,GT,DFO,68.3,1,8810
20867,PA,Croydon Generating Station,8012,41,GT,DFO,1974,2018,41,0,OP,GT,DFO,68.3,1,8810
20868,PA,Croydon Generating Station,8012,42,GT,DFO,1974,2018,42,0,OP,GT,DFO,68.3,1,8810
20869,PA,Cumberland County PA LFG Recovery,56887,GEN 1,IC,LFG,,2018,GEN 1,0,OP,IC,LFG,1.6,1,8811
20870,PA,Cumberland County PA LFG Recovery,56887,GEN 2,IC,LFG,,2018,GEN 2,0,OP,IC,LFG,1.6,1,8811
20871,PA,Cumberland County PA LFG Recovery,56887,GEN 3,IC,LFG,,2018,GEN 3,0,OP,IC,LFG,1.6,1,8811
20872,PA,Cumberland County PA LFG Recovery,56887,GEN 4,IC,LFG,,2018,GEN 4,0,OP,IC,LFG,1.6,1,8811
20873,PA,Dart Container Corp,58476,LFGT1,GT,LFG,,2018,LFGT1,0,OP,GT,LFG,5.6,1,8812
20874,PA,Dart Container Corp,58476,LFGT2,GT,LFG,,2018,LFGT2,0,OP,GT,LFG,5.6,1,8812
20875,PA,Delaware Generating Station,3160,1,IC,DFO,,2018,1,0,RE,IC,DFO,2.7,1,8813
20876,PA,Delaware Generating Station,3160,10,GT,DFO,,2018,10,0,OP,GT,DFO,18.6,1,8813
20877,PA,Delaware Generating Station,3160,11,GT,DFO,,2018,11,0,OP,GT,DFO,18.6,1,8813
20878,PA,Delaware Generating Station,3160,12,GT,DFO,,2018,12,0,OP,GT,DFO,18.6,1,8813
20879,PA,Delaware Generating Station,3160,7,ST,RFO,,2018,7,0,RE,ST,RFO,156.2,1,8813
20880,PA,Delaware Generating Station,3160,8,ST,RFO,,2018,8,0,RE,ST,RFO,156.2,1,8813
20881,PA,Delaware Generating Station,3160,9,GT,DFO,,2018,9,0,OP,GT,DFO,21.2,1,8813
20886,PA,East Campus Steam Plant,58195,CT1,GT,NG,,2018,CT1,0,OP,GT,NG,7,1,8816
20887,PA,Ebensburg Power Company,10603,31,ST,WC,1991,2018,GEN1,1,OP,ST,WC,57.6,0.545454545,8817
20888,PA,Eddystone Generating Station,3161,3,ST,NG,1974,2018,3,1,OP,ST,NG,391,1,8818
20889,PA,Eddystone Generating Station,3161,4,ST,NG,1976,2018,4,1,OP,ST,NG,391,1,8818
20890,PA,Elizabethtown Solar,60985,ESPV,PV,SUN,,2018,ESPV,0,OP,PV,SUN,2,1,8819
20891,PA,Elrama Power Plant,3098,1,ST,BIT,,2018,1,1,RE,ST,BIT,100,1,8820
20892,PA,Elrama Power Plant,3098,2,ST,BIT,,2018,2,1,RE,ST,BIT,100,1,8820
20893,PA,Elrama Power Plant,3098,3,ST,BIT,,2018,3,1,RE,ST,BIT,125,1,8820
20894,PA,Elrama Power Plant,3098,4,ST,BIT,,2018,4,1,RE,ST,BIT,185,1,8820
20895,PA,Emsworth BC Hydroelectric Project,62434,NA1,HY,WAT,,2018,NA1,0,P,HY,WAT,5.5,1,8821
20896,PA,Emsworth BC Hydroelectric Project,62434,NA2,HY,WAT,,2018,NA2,0,P,HY,WAT,5.5,1,8821
20897,PA,Emsworth L&D Hydroelectric Project,62433,NA1,HY,WAT,,2018,NA1,0,P,HY,WAT,8.5,1,8822
20898,PA,Emsworth L&D Hydroelectric Project,62433,NA2,HY,WAT,,2018,NA2,0,P,HY,WAT,8.5,1,8822
20899,PA,Erie Coke,50920,1,ST,COG,,2018,1,0,OP,ST,COG,2.5,1,8823
20903,PA,Evergreen Community Power,58023,1,ST,WDS,,2018,ECP,1,RE,ST,WDS,33,0.6,8825
20904,PA,F R Phillips,3099,1,ST,BIT,,2018,1,0,RE,ST,BIT,69,1,8826
20905,PA,F R Phillips,3099,2,ST,BIT,,2018,2,0,RE,ST,BIT,81,1,8826
20906,PA,F R Phillips,3099,3,ST,BIT,,2018,3,0,RE,ST,BIT,81,1,8826
20907,PA,F R Phillips,3099,4,ST,BIT,,2018,4,0,RE,ST,BIT,179,1,8826
20914,PA,Falling Spring,7397,5,IC,NG,,2018,5,0,OP,IC,NG,2,1,8829
20915,PA,Falling Spring,7397,6,IC,NG,,2018,6,0,OP,IC,NG,2,1,8829
20916,PA,Falling Spring,7397,7,IC,NG,,2018,7,0,OP,IC,NG,3.2,1,8829
20917,PA,Falls,3162,1,GT,DFO,,2018,1,0,OP,GT,DFO,21.2,1,8830
20918,PA,Falls,3162,2,GT,DFO,,2018,2,0,OP,GT,DFO,21.2,1,8830
20919,PA,Falls,3162,3,GT,DFO,,2018,3,0,OP,GT,DFO,21.2,1,8830
20920,PA,FirstEnergy Armstrong Power Station,3178,1,ST,BIT,,2018,1,1,RE,ST,BIT,163.2,1,8831
20921,PA,FirstEnergy Armstrong Power Station,3178,2,ST,BIT,,2018,2,1,RE,ST,BIT,163.2,1,8831
20922,PA,FirstEnergy Mitchell Power Station,3181,1,ST,DFO,,2018,1,0,RE,ST,DFO,74.7,1,8832
20923,PA,FirstEnergy Mitchell Power Station,3181,2,ST,DFO,,2018,2,3,RE,ST,DFO,74.7,1,8832
20924,PA,FirstEnergy Mitchell Power Station,3181,3,ST,BIT,,2018,3,1,RE,ST,BIT,299.2,1,8832
20925,PA,FirstEnergy Springdale Power Station,3182,7,ST,RFO,,2018,7,1,RE,ST,RFO,74.7,1,8833
20926,PA,FirstEnergy Springdale Power Station,3182,8,ST,DFO,,2018,8,0,RE,ST,DFO,140.6,1,8833
20927,PA,Florey Knobb,58821,1,IC,NG,,2018,1,0,CN,IC,NG,7,1,8834
20928,PA,Florey Knobb,58821,2,IC,NG,,2018,2,0,CN,IC,NG,7,1,8834
20929,PA,Florey Knobb,58821,3,IC,NG,,2018,3,0,CN,IC,NG,7,1,8834
20930,PA,Florey Knobb,58821,GEN1,IC,NG,,2018,GEN1,0,T,IC,NG,4.4,1,8834
20931,PA,Florey Knobb,58821,GEN2,IC,NG,,2018,GEN2,0,T,IC,NG,4.4,1,8834
20932,PA,Florey Knobb,58821,GEN3,IC,NG,,2018,GEN3,0,T,IC,NG,4.4,1,8834
20933,PA,Florey Knobb,58821,GEN4,IC,NG,,2018,GEN4,0,T,IC,NG,4.4,1,8834
20934,PA,Florey Knobb,58821,GEN5,IC,NG,,2018,GEN5,0,T,IC,NG,4.4,1,8834
20935,PA,Fort Indiantown Gap,62408,X0028,PV,SUN,,2018,X0028,0,P,PV,SUN,3,1,8835
20936,PA,Forward Windpower LLC,56699,1,WT,WND,,2018,1,0,OP,WT,WND,29.4,1,8836
20937,PA,Frey Farm Landfill,56510,GEN1,IC,LFG,,2018,GEN1,0,RE,IC,LFG,1.6,1,8837
20938,PA,Frey Farm Landfill,56510,GEN2,IC,LFG,,2018,GEN2,0,OP,IC,LFG,1.6,1,8837
20939,PA,General Electric Diesel Engine Plant,10058,REGN,IC,DFO,,2018,REGN,0,OP,IC,DFO,4.4,1,8838
20940,PA,Gettysburg Energy & Nutrient Rec Facility,58565,GENRF,ST,OBS,,2018,GENRF,0,OA,ST,OBS,3.3,1,8839
20943,PA,Glades Pike Generation Plant,59759,CAT1,IC,LFG,,2018,CAT1,0,OP,IC,LFG,1.6,1,8841
20944,PA,Glades Pike Generation Plant,59759,CAT2,IC,LFG,,2018,CAT2,0,OP,IC,LFG,1.6,1,8841
20945,PA,Glades Pike Generation Plant,59759,SOLAR,GT,LFG,,2018,SOLAR,0,OP,GT,LFG,3.3,1,8841
20946,PA,GLRA Landfill,56512,GEN1,IC,LFG,,2018,GEN1,0,OP,IC,LFG,1.6,1,8842
20947,PA,GLRA Landfill,56512,GEN2,IC,LFG,,2018,GEN2,0,OP,IC,LFG,1.6,1,8842
20952,PA,Grays Landing L&D Hydroelectric Project,62388,NA1,HY,WAT,,2018,NA1,0,P,HY,WAT,6,1,8845
20953,PA,Grays Landing L&D Hydroelectric Project,62388,NA2,HY,WAT,,2018,NA2,0,P,HY,WAT,6,1,8845
20954,PA,Green Knight Energy Center,55765,TG1,GT,LFG,,2018,TG1,0,OP,GT,LFG,3.3,1,8846
20955,PA,Green Knight Energy Center,55765,TG2,GT,LFG,,2018,TG2,0,OP,GT,LFG,3.3,1,8846
20956,PA,Green Knight Energy Center,55765,TG3,GT,LFG,,2018,TG3,0,OP,GT,LFG,3.3,1,8846
20957,PA,"Green Mountain Storage, LLC",55370,BGM,BA,MWH,,2018,BGM,0,OP,BA,MWH,10.4,1,8847
20958,PA,"Green Mountain Storage, LLC",55370,N60,WT,WND,,2018,N60,0,RE,WT,WND,10.4,1,8847
20959,PA,GSK York RDC Solar Facility,57390,1,PV,SUN,,2018,1,0,OP,PV,SUN,2.6,1,8848
20960,PA,Hamilton (PA),3109,1,GT,DFO,,2018,1,0,OP,GT,DFO,19.6,1,8849
20975,PA,Hatfields Ferry Power Station,3179,1,ST,BIT,,2018,1,1,RE,ST,BIT,576,1,8852
20976,PA,Hatfields Ferry Power Station,3179,2,ST,BIT,,2018,2,1,RE,ST,BIT,576,1,8852
20977,PA,Hatfields Ferry Power Station,3179,3,ST,BIT,,2018,3,1,RE,ST,BIT,576,1,8852
20978,PA,Hazle Spindle,57716,HRS1,FW,MWH,,2018,HRS1,0,OP,FW,MWH,20,1,8853
20988,PA,Highland North Wind Farm,57991,1,WT,WND,,2018,1,0,OP,WT,WND,75,1,8857
20989,PA,Highland Wind Project (PA),57139,1,WT,WND,,2018,1,0,OP,WT,WND,62.5,1,8858
20990,PA,"Hill Top Energy Center, LLC",62565,GEN1,CC,NG,,2018,GEN1,0,T,CC,NG,664.7,1,8859
20991,PA,Holdridge Energy,61305,GEN1,IC,NG,,2018,GEN1,0,IP,IC,NG,4.4,1,8860
20992,PA,Holdridge Energy,61305,GEN2,IC,NG,,2018,GEN2,0,IP,IC,NG,4.4,1,8860
20993,PA,Holdridge Energy,61305,GEN3,IC,NG,,2018,GEN3,0,IP,IC,NG,4.4,1,8860
20994,PA,Holdridge Energy,61305,GEN4,IC,NG,,2018,GEN4,0,IP,IC,NG,4.4,1,8860
20995,PA,Holdridge Energy,61305,GEN5,IC,NG,,2018,GEN5,0,IP,IC,NG,4.4,1,8860
20996,PA,Holtwood,3145,HW1,HY,WAT,,2018,HW1,0,OP,HY,WAT,10.4,1,8861
20997,PA,Holtwood,3145,HW10,HY,WAT,,2018,HW10,0,OP,HY,WAT,12,1,8861
20998,PA,Holtwood,3145,HW11,HY,WAT,,2018,HW11,0,OP,HY,WAT,1.4,1,8861
20999,PA,Holtwood,3145,HW13,HY,WAT,,2018,HW13,0,OP,HY,WAT,1.4,1,8861
21000,PA,Holtwood,3145,HW18,HY,WAT,,2018,HW18,0,OP,HY,WAT,66,1,8861
21001,PA,Holtwood,3145,HW19,HY,WAT,,2018,HW19,0,OP,HY,WAT,66,1,8861
21002,PA,Holtwood,3145,HW2,HY,WAT,,2018,HW2,0,OP,HY,WAT,10.4,1,8861
21003,PA,Holtwood,3145,HW3,HY,WAT,,2018,HW3,0,OP,HY,WAT,13.5,1,8861
21004,PA,Holtwood,3145,HW4,HY,WAT,,2018,HW4,0,OP,HY,WAT,10.4,1,8861
21005,PA,Holtwood,3145,HW5,HY,WAT,,2018,HW5,0,OP,HY,WAT,10.4,1,8861
21006,PA,Holtwood,3145,HW6,HY,WAT,,2018,HW6,0,OP,HY,WAT,10.4,1,8861
21007,PA,Holtwood,3145,HW7,HY,WAT,,2018,HW7,0,OP,HY,WAT,10.4,1,8861
21008,PA,Holtwood,3145,HW8,HY,WAT,,2018,HW8,0,OP,HY,WAT,11.4,1,8861
21009,PA,Holtwood,3145,HW9,HY,WAT,,2018,HW9,0,OP,HY,WAT,13.2,1,8861
21010,PA,Homer City,3122,1,ST,BIT,1969,2018,1,1,OP,ST,BIT,660,1,8862
21011,PA,Homer City,3122,2,ST,BIT,1969,2018,2,1,OP,ST,BIT,660,1,8862
21012,PA,Homer City,3122,3,ST,BIT,1977,2018,3,1,OP,ST,BIT,692,1,8862
21013,PA,Hop Bottom,58800,1,IC,NG,,2018,1,0,T,IC,NG,7,1,8863
21014,PA,Hop Bottom,58800,2,IC,NG,,2018,2,0,T,IC,NG,7,1,8863
21015,PA,Hop Bottom,58800,3,IC,NG,,2018,3,0,T,IC,NG,7,1,8863
21016,PA,Hop Bottom,58800,GEN1,IC,NG,,2018,GEN1,0,IP,IC,NG,4.4,1,8863
21017,PA,Hop Bottom,58800,GEN2,IC,NG,,2018,GEN2,0,IP,IC,NG,4.4,1,8863
21018,PA,Hop Bottom,58800,GEN3,IC,NG,,2018,GEN3,0,IP,IC,NG,4.4,1,8863
21019,PA,Hop Bottom,58800,GEN4,IC,NG,,2018,GEN4,0,IP,IC,NG,4.4,1,8863
21020,PA,Hop Bottom,58800,GEN5,IC,NG,,2018,GEN5,0,IP,IC,NG,4.4,1,8863
21023,PA,Hunlock Unit 4,56397,4,GT,NG,2000,2018,4,0,OP,GT,NG,44,1,8865
21024,PA,Hunterstown,3110,1,GT,DFO,,2018,1,0,OP,GT,DFO,20,1,8866
21025,PA,Hunterstown,3110,2,GT,DFO,,2018,2,0,OP,GT,DFO,20,1,8866
21026,PA,Hunterstown,3110,3,GT,DFO,,2018,3,0,OP,GT,DFO,20,1,8866
21030,PA,IKEA Conshohocken Rooftop PV System,61819,211,PV,SUN,,2018,211,0,OP,PV,SUN,1,1,8868
21031,PA,Indiana University of Pennsylvania,10129,GEN1,IC,NG,,2018,GEN1,0,OP,IC,NG,6.1,1,8869
21032,PA,Indiana University of Pennsylvania,10129,GEN2,IC,NG,,2018,GEN2,0,OP,IC,NG,6.1,1,8869
21033,PA,Indiana University of Pennsylvania,10129,GEN3,IC,NG,,2018,GEN3,0,OP,IC,NG,6.1,1,8869
21034,PA,Indiana University of Pennsylvania,10129,GEN4,IC,NG,,2018,GEN4,0,OP,IC,NG,6.1,1,8869
21035,PA,Jersey Shore Steel Co,56886,GEN 1,IC,LFG,,2018,GEN 1,0,IP,IC,LFG,1.6,1,8870
21036,PA,Juniata Locomotive Shop,10302,GEN1,ST,BIT,,2018,GEN1,0,RE,ST,BIT,2,1,8871
21037,PA,Juniata Locomotive Shop,10302,GEN2,ST,BIT,,2018,GEN2,0,RE,ST,BIT,2,1,8871
21038,PA,Juniata Locomotive Shop,10302,GEN3,GT,NG,,2018,GEN3,0,OP,GT,NG,1.5,1,8871
21039,PA,Keystone,3136,1,ST,BIT,1967,2018,1,1,OP,ST,BIT,936,1,8872
21040,PA,Keystone,3136,2,ST,BIT,1968,2018,2,1,OP,ST,BIT,936,1,8872
21041,PA,Keystone Recovery,54934,NO 1,IC,LFG,,2018,NO 1,0,OP,IC,LFG,0.8,1,8873
21042,PA,Keystone Recovery,54934,NO 2,IC,LFG,,2018,NO 2,0,OP,IC,LFG,0.8,1,8873
21043,PA,Keystone Recovery,54934,NO 3,IC,LFG,,2018,NO 3,0,OP,IC,LFG,0.8,1,8873
21044,PA,Keystone Recovery,54934,NO 4,IC,LFG,,2018,NO 4,0,OP,IC,LFG,0.8,1,8873
21045,PA,Keystone Recovery,54934,NO 5,IC,LFG,,2018,NO 5,0,OP,IC,LFG,0.8,1,8873
21046,PA,Keystone Recovery,54934,NO 6,IC,LFG,,2018,NO 6,0,OP,IC,LFG,0.8,1,8873
21047,PA,Keystone Recovery,54934,NO 7,IC,LFG,,2018,NO 7,0,OP,IC,LFG,0.8,1,8873
21048,PA,Keystone Solar,58091,KSTN,PV,SUN,,2018,KSTN,0,OP,PV,SUN,5,1,8874
21051,PA,Knouse Solar Project 1,57412,1,PV,SUN,,2018,1,0,OP,PV,SUN,3,1,8876
21052,PA,L&S Sweetners,58497,GEN1,IC,LFG,,2018,GEN1,0,OP,IC,LFG,1.6,1,8877
21053,PA,L&S Sweetners,58497,GEN2,IC,LFG,,2018,GEN2,0,OP,IC,LFG,1.6,1,8877
21054,PA,Lackawanna Energy Center,60357,1,CT,NG,2018,2018,GEN1,0,OP,CS,NG,555,0.666666667,8878
21055,PA,Lackawanna Energy Center,60357,2,CT,NG,2018,2018,GEN2,0,OP,CS,NG,555,0.666666667,8878
21056,PA,Lackawanna Energy Center,60357,3,CT,NG,2018,2018,GEN3,0,OP,CS,NG,555,0.666666667,8878
21057,PA,Lake Lynn Hydro Station,6636,1,HY,WAT,,2018,1,0,OP,HY,WAT,12.8,1,8879
21058,PA,Lake Lynn Hydro Station,6636,2,HY,WAT,,2018,2,0,OP,HY,WAT,12.8,1,8879
21059,PA,Lake Lynn Hydro Station,6636,3,HY,WAT,,2018,3,0,OP,HY,WAT,12.8,1,8879
21060,PA,Lake Lynn Hydro Station,6636,4,HY,WAT,,2018,4,0,OP,HY,WAT,12.8,1,8879
21061,PA,Lakeview Gas Recovery,55074,GEN1,IC,LFG,,2018,GEN1,0,OP,IC,LFG,3,1,8880
21062,PA,Lakeview Gas Recovery,55074,GEN2,IC,LFG,,2018,GEN2,0,OP,IC,LFG,3,1,8880
21066,PA,Lanchester Generating Station,56850,1,IC,LFG,,2018,1,0,OP,IC,LFG,1.6,1,8882
21067,PA,Lanchester Generating Station,56850,2,IC,LFG,,2018,2,0,OP,IC,LFG,1.6,1,8882
21068,PA,Laurel Hill Wind,57744,1,WT,WND,,2018,1,0,OP,WT,WND,69,1,8883
21071,PA,Limerick,6105,1,ST,NUC,,2018,1,1,OP,ST,NUC,1138.5,1,8885
21072,PA,Limerick,6105,2,ST,NUC,,2018,2,1,OP,ST,NUC,1138.5,1,8885
21073,PA,Lincoln Financial Field,58231,GEN1,PV,SUN,,2018,GEN1,0,OP,PV,SUN,2.9,1,8886
21074,PA,Locust Ridge,56470,LRWF,WT,WND,,2018,LRWF,0,OP,WT,WND,26,1,8887
21075,PA,Locust Ridge II LLC,56770,1,WT,WND,,2018,1,0,OP,WT,WND,102,1,8888
21076,PA,Longwood Gardens,57768,1,PV,SUN,,2018,1,0,OP,PV,SUN,1.3,1,8889
21077,PA,Lookout Windpower LLC,56700,1,WT,WND,,2018,1,0,OP,WT,WND,37.8,1,8890
21080,PA,Lycoming County,57582,1,IC,LFG,,2018,1,0,OP,IC,LFG,1.6,1,8892
21081,PA,Lycoming County,57582,2,IC,LFG,,2018,2,0,OP,IC,LFG,1.6,1,8892
21082,PA,Mahoning Creek Hydroelectric Project,58685,8107,HY,WAT,,2018,8107,0,OP,HY,WAT,6,1,8893
21083,PA,Maidencreek Biomass Plant,56885,GEN 1,ST,WDS,,2018,GEN 1,0,IP,ST,WDS,5.2,1,8894
21084,PA,"MARCUS HOOK 50, L.P.",50074,1,GT,NG,1988,2018,GEN1,0,SB,GT,NG,50.5,0.545454545,8895
21088,PA,Marlboro Mushrooms Solar Field,59327,GEN1,PV,SUN,,2018,GEN1,0,OP,PV,SUN,1,1,8897
21089,PA,Martin Limestone Solar Array,58443,GEN1,PV,SUN,,2018,GEN1,0,OP,PV,SUN,1,1,8898
21092,PA,Mason Dixon Wind Farm,60212,1,WT,WND,,2018,1,0,L,WT,WND,79.9,1,8900
21093,PA,Masser Farms Realty Solar,57494,MFRS,PV,SUN,,2018,MFRS,0,OP,PV,SUN,1,1,8901
21094,PA,Maxwell L&D Hydroelectric Project,62385,NA1,HY,WAT,,2018,NA1,0,P,HY,WAT,6,1,8902
21095,PA,Maxwell L&D Hydroelectric Project,62385,NA2,HY,WAT,,2018,NA2,0,P,HY,WAT,6,1,8902
21096,PA,Mehoopany Wind Energy LLC,57769,1,WT,WND,,2018,1,0,OP,WT,WND,140.8,1,8903
21097,PA,Merck - Upper Gwynedd Solar Array,61198,SA-1,PV,SUN,,2018,SA-1,0,OP,PV,SUN,1.5,1,8904
21100,PA,Meyersdale Windpower Battery,62444,BMY,BA,MWH,,2018,BMY,0,OP,BA,MWH,18,1,8906
21101,PA,"Meyersdale Windpower, LLC",56052,GE15,WT,WND,,2018,GE15,0,OP,WT,WND,30,1,8907
21102,PA,MF Mesa Lane LLC,56993,MESA,PV,SUN,,2018,MESA,0,OP,PV,SUN,3,1,8908
21103,PA,Milan,58818,1,IC,NG,,2018,1,0,OP,IC,NG,7,1,8909
21104,PA,Milan,58818,2,IC,NG,,2018,2,0,OP,IC,NG,7,1,8909
21105,PA,Milan,58818,3,IC,NG,,2018,3,0,OP,IC,NG,7,1,8909
21106,PA,Milan,58818,GEN1,IC,NG,,2018,GEN1,0,IP,IC,NG,4.4,1,8909
21107,PA,Milan,58818,GEN2,IC,NG,,2018,GEN2,0,IP,IC,NG,4.4,1,8909
21108,PA,Milan,58818,GEN3,IC,NG,,2018,GEN3,0,IP,IC,NG,4.4,1,8909
21109,PA,Milan,58818,GEN4,IC,NG,,2018,GEN4,0,IP,IC,NG,4.4,1,8909
21110,PA,Milan,58818,GEN5,IC,NG,,2018,GEN5,0,IP,IC,NG,4.4,1,8909
21111,PA,Mill Run Windpower LLC,55805,G1,WT,WND,,2018,G1,0,OP,WT,WND,15,1,8910
21112,PA,Mineral Point Energy,61300,GEN1,IC,NG,,2018,GEN1,0,IP,IC,NG,4.4,1,8911
21113,PA,Mineral Point Energy,61300,GEN2,IC,NG,,2018,GEN2,0,IP,IC,NG,4.4,1,8911
21114,PA,Mineral Point Energy,61300,GEN3,IC,NG,,2018,GEN3,0,IP,IC,NG,4.4,1,8911
21115,PA,Mineral Point Energy,61300,GEN4,IC,NG,,2018,GEN4,0,IP,IC,NG,4.4,1,8911
21116,PA,Mineral Point Energy,61300,GEN5,IC,NG,,2018,GEN5,0,IP,IC,NG,4.4,1,8911
,CA,,7266,2,CT,NG,,,3,,,CT,NG,,0.666666667,2056
21117,PA,Monongahela L&D4 Hydroelectric Project,62404,NA1,HY,WAT,,2018,NA1,0,P,HY,WAT,6,1,8912
21118,PA,Monongahela L&D4 Hydroelectric Project,62404,NA2,HY,WAT,,2018,NA2,0,P,HY,WAT,6,1,8912
21119,PA,Montgomery L&D Hydroelectric Project,62400,NA1,HY,WAT,,2018,NA1,0,P,HY,WAT,9.5,1,8913
21120,PA,Montgomery L&D Hydroelectric Project,62400,NA2,HY,WAT,,2018,NA2,0,P,HY,WAT,9.5,1,8913
21121,PA,Montgomery L&D Hydroelectric Project,62400,NA3,HY,WAT,,2018,NA3,0,P,HY,WAT,9.5,1,8913
21122,PA,Montgomery L&D Hydroelectric Project,62400,NA4,HY,WAT,,2018,NA4,0,P,HY,WAT,9.5,1,8913
21123,PA,"Montour, LLC",3149,1,ST,RC,1971,2018,1,1,OP,ST,RC,864.9,1,8914
21124,PA,"Montour, LLC",3149,2,ST,RC,1973,2018,2,1,OP,ST,RC,893,1,8914
21125,PA,Morgantown,60388,GEMT,IC,LFG,,2018,GEMT,0,OP,IC,LFG,1.6,1,8915
21126,PA,Morgantown Solar Park,57362,1,PV,SUN,,2018,1,0,OP,PV,SUN,2,1,8916
21127,PA,Moser Generating Station,3163,1,GT,DFO,,2018,1,0,OP,GT,DFO,21.2,1,8917
21128,PA,Moser Generating Station,3163,2,GT,DFO,,2018,2,0,OP,GT,DFO,21.2,1,8917
21129,PA,Moser Generating Station,3163,3,GT,DFO,,2018,3,0,OP,GT,DFO,21.2,1,8917
21130,PA,Mount Joy Wire,62741,CHP,IC,NG,,2018,CHP,0,OP,IC,NG,1.1,1,8918
21131,PA,Mountain,3111,31,GT,DFO,1971,2018,1,0,OP,GT,DFO,27,0.8,8919
21132,PA,Mountain,3111,32,GT,DFO,1971,2018,2,0,OP,GT,DFO,27,0.8,8919
21133,PA,Mountain View,56687,1,IC,LFG,,2018,1,0,OP,IC,LFG,0.3,1,8920
21134,PA,Mountain View,56687,10,IC,LFG,,2018,10,0,OP,IC,LFG,0.3,1,8920
21135,PA,Mountain View,56687,11,IC,LFG,,2018,11,0,OP,IC,LFG,0.3,1,8920
21136,PA,Mountain View,56687,12,IC,LFG,,2018,12,0,OP,IC,LFG,0.3,1,8920
21137,PA,Mountain View,56687,13,IC,LFG,,2018,13,0,OP,IC,LFG,0.3,1,8920
21138,PA,Mountain View,56687,14,IC,LFG,,2018,14,0,OP,IC,LFG,0.3,1,8920
21139,PA,Mountain View,56687,15,IC,LFG,,2018,15,0,OP,IC,LFG,0.3,1,8920
21140,PA,Mountain View,56687,16,IC,LFG,,2018,16,0,OP,IC,LFG,0.3,1,8920
21141,PA,Mountain View,56687,17,IC,LFG,,2018,17,0,OP,IC,LFG,0.3,1,8920
21142,PA,Mountain View,56687,18,IC,LFG,,2018,18,0,OP,IC,LFG,0.3,1,8920
21143,PA,Mountain View,56687,19,IC,LFG,,2018,19,0,OP,IC,LFG,0.3,1,8920
21144,PA,Mountain View,56687,2,IC,LFG,,2018,2,0,OP,IC,LFG,0.3,1,8920
21145,PA,Mountain View,56687,20,IC,LFG,,2018,20,0,OP,IC,LFG,0.3,1,8920
21146,PA,Mountain View,56687,21,IC,LFG,,2018,21,0,OP,IC,LFG,0.3,1,8920
21147,PA,Mountain View,56687,22,IC,LFG,,2018,22,0,OP,IC,LFG,0.3,1,8920
21148,PA,Mountain View,56687,23,IC,LFG,,2018,23,0,OP,IC,LFG,0.3,1,8920
21149,PA,Mountain View,56687,24,IC,LFG,,2018,24,0,OP,IC,LFG,0.3,1,8920
21150,PA,Mountain View,56687,25,IC,LFG,,2018,25,0,OP,IC,LFG,0.3,1,8920
21151,PA,Mountain View,56687,26,IC,LFG,,2018,26,0,OP,IC,LFG,0.3,1,8920
21152,PA,Mountain View,56687,27,IC,LFG,,2018,27,0,OP,IC,LFG,0.3,1,8920
21153,PA,Mountain View,56687,28,IC,LFG,,2018,28,0,OP,IC,LFG,0.3,1,8920
21154,PA,Mountain View,56687,29,IC,LFG,,2018,29,0,OP,IC,LFG,0.3,1,8920
21155,PA,Mountain View,56687,3,IC,LFG,,2018,3,0,OP,IC,LFG,0.3,1,8920
21156,PA,Mountain View,56687,30,IC,LFG,,2018,30,0,OP,IC,LFG,0.3,1,8920
21157,PA,Mountain View,56687,31,IC,LFG,,2018,31,0,OP,IC,LFG,0.3,1,8920
21158,PA,Mountain View,56687,32,IC,LFG,,2018,32,0,OP,IC,LFG,0.3,1,8920
21159,PA,Mountain View,56687,33,IC,LFG,,2018,33,0,OP,IC,LFG,0.3,1,8920
21160,PA,Mountain View,56687,34,IC,LFG,,2018,34,0,OP,IC,LFG,0.3,1,8920
21161,PA,Mountain View,56687,35,IC,LFG,,2018,35,0,OP,IC,LFG,0.3,1,8920
21162,PA,Mountain View,56687,36,IC,LFG,,2018,36,0,OP,IC,LFG,0.3,1,8920
21163,PA,Mountain View,56687,37,IC,LFG,,2018,37,0,OP,IC,LFG,0.3,1,8920
21164,PA,Mountain View,56687,38,IC,LFG,,2018,38,0,OP,IC,LFG,0.3,1,8920
21165,PA,Mountain View,56687,39,IC,LFG,,2018,39,0,OP,IC,LFG,0.3,1,8920
21166,PA,Mountain View,56687,4,IC,LFG,,2018,4,0,OP,IC,LFG,0.3,1,8920
21167,PA,Mountain View,56687,40,IC,LFG,,2018,40,0,OP,IC,LFG,0.3,1,8920
21168,PA,Mountain View,56687,41,IC,LFG,,2018,41,0,OP,IC,LFG,0.3,1,8920
21169,PA,Mountain View,56687,42,IC,LFG,,2018,42,0,OP,IC,LFG,0.3,1,8920
21170,PA,Mountain View,56687,43,IC,LFG,,2018,43,0,OP,IC,LFG,0.3,1,8920
